"Step","inrl-temporal-6 - eval/black_vs_white_pool1","inrl-temporal-6 - eval/black_vs_white_pool1__MIN","inrl-temporal-6 - eval/black_vs_white_pool1__MAX"
"0","0.68359375","0.68359375","0.68359375"
"5","0.646484375","0.646484375","0.646484375"
"10","0.626953125","0.626953125","0.626953125"
"15","0.66796875","0.66796875","0.66796875"
"20","0.67578125","0.67578125","0.67578125"
"25","0.703125","0.703125","0.703125"
"30","0.705078125","0.705078125","0.705078125"
"35","0.64453125","0.64453125","0.64453125"
"40","0.658203125","0.658203125","0.658203125"
"45","0.62109375","0.62109375","0.62109375"
"50","0.693359375","0.693359375","0.693359375"
"55","0.66015625","0.66015625","0.66015625"
"60","0.626953125","0.626953125","0.626953125"
"65","0.64453125","0.64453125","0.64453125"
"70","0.708984375","0.708984375","0.708984375"
"75","0.638671875","0.638671875","0.638671875"
"80","0.603515625","0.603515625","0.603515625"
"85","0.65625","0.65625","0.65625"
"90","0.62109375","0.62109375","0.62109375"
"95","0.638671875","0.638671875","0.638671875"
"100","0.630859375","0.630859375","0.630859375"
"105","0.658203125","0.658203125","0.658203125"
"110","0.62890625","0.62890625","0.62890625"
"115","0.619140625","0.619140625","0.619140625"
"120","0.611328125","0.611328125","0.611328125"
"125","0.6171875","0.6171875","0.6171875"
"130","0.626953125","0.626953125","0.626953125"
"135","0.62890625","0.62890625","0.62890625"
"140","0.646484375","0.646484375","0.646484375"
"145","0.630859375","0.630859375","0.630859375"
"150","0.623046875","0.623046875","0.623046875"
"155","0.6328125","0.6328125","0.6328125"
"160","0.65625","0.65625","0.65625"
"165","0.650390625","0.650390625","0.650390625"
"170","0.642578125","0.642578125","0.642578125"
"175","0.66796875","0.66796875","0.66796875"
"180","0.62890625","0.62890625","0.62890625"
"185","0.6484375","0.6484375","0.6484375"
"190","0.658203125","0.658203125","0.658203125"
"195","0.662109375","0.662109375","0.662109375"
"200","0.6953125","0.6953125","0.6953125"
"205","0.71484375","0.71484375","0.71484375"
"210","0.6953125","0.6953125","0.6953125"
"215","0.6875","0.6875","0.6875"
"220","0.68359375","0.68359375","0.68359375"
"225","0.72265625","0.72265625","0.72265625"
"230","0.73046875","0.73046875","0.73046875"
"235","0.693359375","0.693359375","0.693359375"
"240","0.71875","0.71875","0.71875"
"245","0.73828125","0.73828125","0.73828125"
"250","0.75390625","0.75390625","0.75390625"
"255","0.73828125","0.73828125","0.73828125"
"260","0.703125","0.703125","0.703125"
"265","0.71875","0.71875","0.71875"
"270","0.759765625","0.759765625","0.759765625"
"275","0.69140625","0.69140625","0.69140625"
"280","0.681640625","0.681640625","0.681640625"
"285","0.71875","0.71875","0.71875"
"290","0.716796875","0.716796875","0.716796875"
"295","0.72265625","0.72265625","0.72265625"
"300","0.732421875","0.732421875","0.732421875"
"305","0.6796875","0.6796875","0.6796875"
"310","0.669921875","0.669921875","0.669921875"
"315","0.708984375","0.708984375","0.708984375"
"320","0.6796875","0.6796875","0.6796875"
"325","0.705078125","0.705078125","0.705078125"
"330","0.654296875","0.654296875","0.654296875"
"335","0.67578125","0.67578125","0.67578125"
"340","0.6640625","0.6640625","0.6640625"
"345","0.671875","0.671875","0.671875"
"350","0.650390625","0.650390625","0.650390625"
"355","0.66796875","0.66796875","0.66796875"
"360","0.615234375","0.615234375","0.615234375"
"365","0.6640625","0.6640625","0.6640625"
"370","0.634765625","0.634765625","0.634765625"
"375","0.64453125","0.64453125","0.64453125"
"380","0.6875","0.6875","0.6875"
"385","0.658203125","0.658203125","0.658203125"
"390","0.6328125","0.6328125","0.6328125"
"395","0.673828125","0.673828125","0.673828125"
"400","0.669921875","0.669921875","0.669921875"
"405","0.64453125","0.64453125","0.64453125"
"410","0.6484375","0.6484375","0.6484375"
"415","0.6328125","0.6328125","0.6328125"
"420","0.681640625","0.681640625","0.681640625"
"425","0.697265625","0.697265625","0.697265625"
"430","0.67578125","0.67578125","0.67578125"
"435","0.677734375","0.677734375","0.677734375"
"440","0.677734375","0.677734375","0.677734375"
"445","0.662109375","0.662109375","0.662109375"
"450","0.658203125","0.658203125","0.658203125"
"455","0.7109375","0.7109375","0.7109375"
"460","0.6484375","0.6484375","0.6484375"
"465","0.69140625","0.69140625","0.69140625"
"470","0.705078125","0.705078125","0.705078125"
"475","0.673828125","0.673828125","0.673828125"
"480","0.701171875","0.701171875","0.701171875"
"485","0.677734375","0.677734375","0.677734375"
"490","0.69921875","0.69921875","0.69921875"
"495","0.74609375","0.74609375","0.74609375"
"500","0.740234375","0.740234375","0.740234375"
"505","0.73046875","0.73046875","0.73046875"
"510","0.6953125","0.6953125","0.6953125"
"515","0.728515625","0.728515625","0.728515625"
"520","0.66015625","0.66015625","0.66015625"
"525","0.703125","0.703125","0.703125"
"530","0.6953125","0.6953125","0.6953125"
"535","0.7109375","0.7109375","0.7109375"
"540","0.734375","0.734375","0.734375"
"545","0.642578125","0.642578125","0.642578125"
"550","0.685546875","0.685546875","0.685546875"
"555","0.662109375","0.662109375","0.662109375"
"560","0.681640625","0.681640625","0.681640625"
"565","0.662109375","0.662109375","0.662109375"
"570","0.728515625","0.728515625","0.728515625"
"575","0.724609375","0.724609375","0.724609375"
"580","0.67578125","0.67578125","0.67578125"
"585","0.66796875","0.66796875","0.66796875"
"590","0.689453125","0.689453125","0.689453125"
"595","0.69921875","0.69921875","0.69921875"
"600","0.708984375","0.708984375","0.708984375"
"605","0.724609375","0.724609375","0.724609375"
"610","0.728515625","0.728515625","0.728515625"
"615","0.740234375","0.740234375","0.740234375"
"620","0.70703125","0.70703125","0.70703125"
"625","0.708984375","0.708984375","0.708984375"
"630","0.701171875","0.701171875","0.701171875"
"635","0.693359375","0.693359375","0.693359375"
"640","0.712890625","0.712890625","0.712890625"
"645","0.701171875","0.701171875","0.701171875"
"650","0.720703125","0.720703125","0.720703125"
"655","0.70703125","0.70703125","0.70703125"
"660","0.68359375","0.68359375","0.68359375"
"665","0.677734375","0.677734375","0.677734375"
"670","0.677734375","0.677734375","0.677734375"
"675","0.681640625","0.681640625","0.681640625"
"680","0.70703125","0.70703125","0.70703125"
"685","0.669921875","0.669921875","0.669921875"
"690","0.6484375","0.6484375","0.6484375"
"695","0.66015625","0.66015625","0.66015625"
"700","0.64453125","0.64453125","0.64453125"
"705","0.654296875","0.654296875","0.654296875"
"710","0.666015625","0.666015625","0.666015625"
"715","0.6640625","0.6640625","0.6640625"
"720","0.712890625","0.712890625","0.712890625"
"725","0.712890625","0.712890625","0.712890625"
"730","0.708984375","0.708984375","0.708984375"
"735","0.701171875","0.701171875","0.701171875"
"740","0.697265625","0.697265625","0.697265625"
"745","0.68359375","0.68359375","0.68359375"
"750","0.703125","0.703125","0.703125"
"755","0.64453125","0.64453125","0.64453125"
"760","0.66015625","0.66015625","0.66015625"
"765","0.673828125","0.673828125","0.673828125"
"770","0.62890625","0.62890625","0.62890625"
"775","0.658203125","0.658203125","0.658203125"
"780","0.662109375","0.662109375","0.662109375"
"785","0.638671875","0.638671875","0.638671875"
"790","0.6015625","0.6015625","0.6015625"
"795","0.6171875","0.6171875","0.6171875"
"800","0.61328125","0.61328125","0.61328125"
"805","0.611328125","0.611328125","0.611328125"
"810","0.6171875","0.6171875","0.6171875"
"815","0.619140625","0.619140625","0.619140625"
"820","0.67578125","0.67578125","0.67578125"
"825","0.64453125","0.64453125","0.64453125"
"830","0.6484375","0.6484375","0.6484375"
"835","0.63671875","0.63671875","0.63671875"
"840","0.611328125","0.611328125","0.611328125"
"845","0.63671875","0.63671875","0.63671875"
"850","0.62109375","0.62109375","0.62109375"
"855","0.638671875","0.638671875","0.638671875"
"860","0.697265625","0.697265625","0.697265625"
"865","0.6640625","0.6640625","0.6640625"
"870","0.64453125","0.64453125","0.64453125"
"875","0.634765625","0.634765625","0.634765625"
"880","0.67578125","0.67578125","0.67578125"
"885","0.638671875","0.638671875","0.638671875"
"890","0.640625","0.640625","0.640625"
"895","0.61328125","0.61328125","0.61328125"
"900","0.607421875","0.607421875","0.607421875"
"905","0.646484375","0.646484375","0.646484375"
"910","0.6171875","0.6171875","0.6171875"
"915","0.615234375","0.615234375","0.615234375"
"920","0.62890625","0.62890625","0.62890625"
"925","0.619140625","0.619140625","0.619140625"
"930","0.61328125","0.61328125","0.61328125"
"935","0.595703125","0.595703125","0.595703125"
"940","0.609375","0.609375","0.609375"
"945","0.60546875","0.60546875","0.60546875"
"950","0.580078125","0.580078125","0.580078125"
"955","0.583984375","0.583984375","0.583984375"
"960","0.609375","0.609375","0.609375"
"965","0.6328125","0.6328125","0.6328125"
"970","0.5859375","0.5859375","0.5859375"
"975","0.603515625","0.603515625","0.603515625"
"980","0.630859375","0.630859375","0.630859375"
"985","0.677734375","0.677734375","0.677734375"
"990","0.666015625","0.666015625","0.666015625"
"995","0.6796875","0.6796875","0.6796875"
"1000","0.6484375","0.6484375","0.6484375"
"1005","0.6328125","0.6328125","0.6328125"
"1010","0.685546875","0.685546875","0.685546875"
"1015","0.724609375","0.724609375","0.724609375"
"1020","0.748046875","0.748046875","0.748046875"
"1025","0.751953125","0.751953125","0.751953125"
"1030","0.767578125","0.767578125","0.767578125"
"1035","0.759765625","0.759765625","0.759765625"
"1040","0.7265625","0.7265625","0.7265625"
"1045","0.744140625","0.744140625","0.744140625"
"1050","0.779296875","0.779296875","0.779296875"
"1055","0.751953125","0.751953125","0.751953125"
"1060","0.794921875","0.794921875","0.794921875"
"1065","0.751953125","0.751953125","0.751953125"
"1070","0.728515625","0.728515625","0.728515625"
"1075","0.744140625","0.744140625","0.744140625"
"1080","0.740234375","0.740234375","0.740234375"
"1085","0.759765625","0.759765625","0.759765625"
"1090","0.744140625","0.744140625","0.744140625"
"1095","0.744140625","0.744140625","0.744140625"
"1100","0.73828125","0.73828125","0.73828125"
"1105","0.740234375","0.740234375","0.740234375"
"1110","0.705078125","0.705078125","0.705078125"
"1115","0.703125","0.703125","0.703125"
"1120","0.75","0.75","0.75"
"1125","0.720703125","0.720703125","0.720703125"
"1130","0.72265625","0.72265625","0.72265625"
"1135","0.705078125","0.705078125","0.705078125"
"1140","0.708984375","0.708984375","0.708984375"
"1145","0.685546875","0.685546875","0.685546875"
"1150","0.728515625","0.728515625","0.728515625"
"1155","0.708984375","0.708984375","0.708984375"
"1160","0.68359375","0.68359375","0.68359375"
"1165","0.712890625","0.712890625","0.712890625"
"1170","0.65625","0.65625","0.65625"
"1175","0.66015625","0.66015625","0.66015625"
"1180","0.701171875","0.701171875","0.701171875"
"1185","0.689453125","0.689453125","0.689453125"
"1190","0.708984375","0.708984375","0.708984375"
"1195","0.64453125","0.64453125","0.64453125"
"1200","0.70703125","0.70703125","0.70703125"
"1205","0.638671875","0.638671875","0.638671875"
"1210","0.638671875","0.638671875","0.638671875"
"1215","0.66796875","0.66796875","0.66796875"
"1220","0.669921875","0.669921875","0.669921875"
"1225","0.6796875","0.6796875","0.6796875"
"1230","0.685546875","0.685546875","0.685546875"
"1235","0.6796875","0.6796875","0.6796875"
"1240","0.6875","0.6875","0.6875"
"1245","0.73828125","0.73828125","0.73828125"
"1250","0.728515625","0.728515625","0.728515625"
"1255","0.748046875","0.748046875","0.748046875"
"1260","0.70703125","0.70703125","0.70703125"
"1265","0.751953125","0.751953125","0.751953125"
"1270","0.66015625","0.66015625","0.66015625"
"1275","0.6875","0.6875","0.6875"
"1280","0.703125","0.703125","0.703125"
"1285","0.732421875","0.732421875","0.732421875"
"1290","0.73828125","0.73828125","0.73828125"
"1295","0.740234375","0.740234375","0.740234375"
"1300","0.728515625","0.728515625","0.728515625"
"1305","0.740234375","0.740234375","0.740234375"
"1310","0.701171875","0.701171875","0.701171875"
"1315","0.724609375","0.724609375","0.724609375"
"1320","0.73046875","0.73046875","0.73046875"
"1325","0.712890625","0.712890625","0.712890625"
"1330","0.701171875","0.701171875","0.701171875"
"1335","0.6796875","0.6796875","0.6796875"
"1340","0.716796875","0.716796875","0.716796875"
"1345","0.703125","0.703125","0.703125"
"1350","0.69921875","0.69921875","0.69921875"
"1355","0.666015625","0.666015625","0.666015625"
"1360","0.72265625","0.72265625","0.72265625"
"1365","0.6484375","0.6484375","0.6484375"
"1370","0.69140625","0.69140625","0.69140625"
"1375","0.693359375","0.693359375","0.693359375"
"1380","0.716796875","0.716796875","0.716796875"
"1385","0.6953125","0.6953125","0.6953125"
"1390","0.65625","0.65625","0.65625"
"1395","0.7265625","0.7265625","0.7265625"
"1400","0.7265625","0.7265625","0.7265625"
"1405","0.712890625","0.712890625","0.712890625"
"1410","0.705078125","0.705078125","0.705078125"
"1415","0.712890625","0.712890625","0.712890625"
"1420","0.728515625","0.728515625","0.728515625"
"1425","0.75390625","0.75390625","0.75390625"
"1430","0.7578125","0.7578125","0.7578125"
"1435","0.708984375","0.708984375","0.708984375"
"1440","0.72265625","0.72265625","0.72265625"
"1445","0.6953125","0.6953125","0.6953125"
"1450","0.7109375","0.7109375","0.7109375"
"1455","0.677734375","0.677734375","0.677734375"
"1460","0.728515625","0.728515625","0.728515625"
"1465","0.716796875","0.716796875","0.716796875"
"1470","0.712890625","0.712890625","0.712890625"
"1475","0.744140625","0.744140625","0.744140625"
"1480","0.73828125","0.73828125","0.73828125"
"1485","0.765625","0.765625","0.765625"
"1490","0.7109375","0.7109375","0.7109375"
"1495","0.728515625","0.728515625","0.728515625"
"1500","0.69921875","0.69921875","0.69921875"
"1505","0.732421875","0.732421875","0.732421875"
"1510","0.759765625","0.759765625","0.759765625"
"1515","0.76171875","0.76171875","0.76171875"
"1520","0.697265625","0.697265625","0.697265625"
"1525","0.669921875","0.669921875","0.669921875"
"1530","0.70703125","0.70703125","0.70703125"
"1535","0.712890625","0.712890625","0.712890625"
"1540","0.689453125","0.689453125","0.689453125"
"1545","0.705078125","0.705078125","0.705078125"
"1550","0.681640625","0.681640625","0.681640625"
"1555","0.7109375","0.7109375","0.7109375"
"1560","0.69140625","0.69140625","0.69140625"
"1565","0.708984375","0.708984375","0.708984375"
"1570","0.728515625","0.728515625","0.728515625"
"1575","0.6796875","0.6796875","0.6796875"
"1580","0.720703125","0.720703125","0.720703125"
"1585","0.73828125","0.73828125","0.73828125"
"1590","0.75390625","0.75390625","0.75390625"
"1595","0.71875","0.71875","0.71875"
"1600","0.7265625","0.7265625","0.7265625"
"1605","0.728515625","0.728515625","0.728515625"
"1610","0.765625","0.765625","0.765625"
"1615","0.732421875","0.732421875","0.732421875"
"1620","0.7265625","0.7265625","0.7265625"
"1625","0.689453125","0.689453125","0.689453125"
"1630","0.7421875","0.7421875","0.7421875"
"1635","0.728515625","0.728515625","0.728515625"
"1640","0.732421875","0.732421875","0.732421875"
"1645","0.701171875","0.701171875","0.701171875"
"1650","0.732421875","0.732421875","0.732421875"
"1655","0.705078125","0.705078125","0.705078125"
"1660","0.671875","0.671875","0.671875"
"1665","0.71875","0.71875","0.71875"
"1670","0.72265625","0.72265625","0.72265625"
"1675","0.697265625","0.697265625","0.697265625"
"1680","0.708984375","0.708984375","0.708984375"
"1685","0.736328125","0.736328125","0.736328125"
"1690","0.779296875","0.779296875","0.779296875"
"1695","0.724609375","0.724609375","0.724609375"
"1700","0.7109375","0.7109375","0.7109375"
"1705","0.705078125","0.705078125","0.705078125"
"1710","0.748046875","0.748046875","0.748046875"
"1715","0.8046875","0.8046875","0.8046875"
"1720","0.744140625","0.744140625","0.744140625"
"1725","0.7578125","0.7578125","0.7578125"
"1730","0.779296875","0.779296875","0.779296875"
"1735","0.716796875","0.716796875","0.716796875"
"1740","0.771484375","0.771484375","0.771484375"
"1745","0.720703125","0.720703125","0.720703125"
"1750","0.73046875","0.73046875","0.73046875"
"1755","0.73046875","0.73046875","0.73046875"
"1760","0.69921875","0.69921875","0.69921875"
"1765","0.70703125","0.70703125","0.70703125"
"1770","0.697265625","0.697265625","0.697265625"
"1775","0.6875","0.6875","0.6875"
"1780","0.751953125","0.751953125","0.751953125"
"1785","0.708984375","0.708984375","0.708984375"
"1790","0.697265625","0.697265625","0.697265625"
"1795","0.708984375","0.708984375","0.708984375"
"1800","0.701171875","0.701171875","0.701171875"
"1805","0.69921875","0.69921875","0.69921875"
"1810","0.662109375","0.662109375","0.662109375"
"1815","0.703125","0.703125","0.703125"
"1820","0.732421875","0.732421875","0.732421875"
"1825","0.65625","0.65625","0.65625"
"1830","0.720703125","0.720703125","0.720703125"
"1835","0.716796875","0.716796875","0.716796875"
"1840","0.724609375","0.724609375","0.724609375"
"1845","0.73828125","0.73828125","0.73828125"
"1850","0.681640625","0.681640625","0.681640625"
"1855","0.708984375","0.708984375","0.708984375"
"1860","0.71875","0.71875","0.71875"
"1865","0.705078125","0.705078125","0.705078125"
"1870","0.67578125","0.67578125","0.67578125"
"1875","0.6875","0.6875","0.6875"
"1880","0.7109375","0.7109375","0.7109375"
"1885","0.734375","0.734375","0.734375"
"1890","0.6875","0.6875","0.6875"
"1895","0.69140625","0.69140625","0.69140625"
"1900","0.71484375","0.71484375","0.71484375"
"1905","0.6875","0.6875","0.6875"
"1910","0.720703125","0.720703125","0.720703125"
"1915","0.763671875","0.763671875","0.763671875"
"1920","0.75","0.75","0.75"
"1925","0.78125","0.78125","0.78125"
"1930","0.73828125","0.73828125","0.73828125"
"1935","0.76953125","0.76953125","0.76953125"
"1940","0.736328125","0.736328125","0.736328125"
"1945","0.720703125","0.720703125","0.720703125"
"1950","0.748046875","0.748046875","0.748046875"
"1955","0.703125","0.703125","0.703125"
"1960","0.6796875","0.6796875","0.6796875"
"1965","0.6875","0.6875","0.6875"
"1970","0.677734375","0.677734375","0.677734375"
"1975","0.703125","0.703125","0.703125"
"1980","0.69140625","0.69140625","0.69140625"
"1985","0.712890625","0.712890625","0.712890625"
"1990","0.755859375","0.755859375","0.755859375"
"1995","0.734375","0.734375","0.734375"